"種類","価格情報区分","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時期","取引の事情等"
"宅地(土地と建物)","成約価格情報","","28203","兵庫県","明石市","和坂（わさか）","西明石",15,75000000,"",170,"","","",125,"2023年","木造","","","東","公道",6,"１中住専",60,200,"2025年第3四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","朝霧台","朝霧",23,21000000,500000,135,150000,"ほぼ整形",9.9,"","","","","住宅","西","私道",3.8,"１低住専",50,100,"2025年第2四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","朝霧台","朝霧",21,19000000,370000,165,110000,"ほぼ整形","","","","","","住宅","北","私道",5.8,"１低住専",50,100,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","朝霧台","朝霧",25,10000000,"",110,"","ほぼ長方形",9,"","1998年","木造","住宅","住宅","北","市道",6,"１低住専",50,100,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","朝霧町","大蔵谷",7,4000000,"",80,"","ほぼ長方形",7,70,"1976年","木造","住宅","住宅","南西","市道",4,"１種住居",60,200,"2025年第3四半期","関係者間取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","朝霧町","大蔵谷",6,16000000,"",85,"","ほぼ整形",9.6,100,"1972年","木造","住宅","","西","市道",7,"１種住居",60,200,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","朝霧町","大蔵谷",10,15000000,"",90,"","ほぼ整形",9.9,85,"1974年","木造","住宅","","西","市道",5.4,"１種住居",60,200,"2025年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","朝霧町","大蔵谷",6,13000000,520000,80,160000,"ほぼ長方形",12,"","","","","住宅","南東","市道",4,"１低住専",60,100,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","朝霧町","大蔵谷",8,32000000,"",110,"","不整形",2.6,85,"2023年","木造","住宅","住宅","北東","市道",5.7,"１低住専",50,100,"2024年第4四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","朝霧町","大蔵谷",8,100000000,580000,570,180000,"ほぼ長方形",12.8,"","","","","住宅","南東","市道",6.5,"１低住専",50,100,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","朝霧東町","朝霧",14,9000000,"",145,"","ほぼ整形",10.2,80,"1977年","木造","住宅","住宅","南","私道",4,"１低住専",60,100,"2025年第2四半期","私道を含む取引"
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","朝霧東町","朝霧",15,25000000,710000,115,220000,"ほぼ整形","","","","","","住宅","南東","市道",5.8,"１低住専",60,100,"2025年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","朝霧東町","朝霧",15,20000000,350000,185,110000,"長方形",10.8,"","","","","住宅","北西","市道",3.5,"１低住専",60,200,"2025年第1四半期","私道を含む取引"
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","朝霧南町","朝霧",3,90000000,870000,340,260000,"ほぼ長方形",20.2,"","","","","住宅","南","私道",4,"１低住専",60,100,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","朝霧山手町","朝霧",23,13000000,"",220,"","ほぼ正方形",15,95,"1980年","木造","住宅","住宅","南東","市道",6,"１低住専",50,100,"2025年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","旭が丘","西明石",14,43000000,630000,220,190000,"ほぼ正方形",16,"","","","","住宅","南","市道",6,"１低住専",60,100,"2025年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","旭が丘","西明石",14,4300000,"",65,"","ほぼ長方形",6.2,65,"1978年","木造","住宅","住宅","南","市道",5.4,"１低住専",60,100,"2025年第2四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","上ノ丸","明石",11,49000000,1000000,155,320000,"ほぼ長方形",9.5,"","","","","住宅","南西","市道",7.7,"１低住専",50,100,"2025年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","魚住",9,5000000,"",120,"","ほぼ正方形","",110,"1967年","木造","住宅","住宅","北西","私道",4,"１中住専",60,200,"2025年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","魚住",6,4500000,"",55,"","ほぼ長方形",4.4,60,"1970年","木造","住宅","その他","西","私道",4,"１中住専",60,200,"2025年第3四半期","私道を含む取引"
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","魚住",13,3500000,140000,80,43000,"ほぼ正方形",8.4,"","","","","住宅","南西","市道",7,"１種住居",60,200,"2025年第2四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","魚住",7,15000000,450000,110,140000,"ほぼ長方形",10,"","","","","住宅","北東","市道",4,"１種住居",60,200,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","魚住",8,11000000,"",180,"","袋地等",5.7,125,"1995年","木造","住宅","住宅","北西","市道",4,"１中住専",60,200,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","魚住",5,6500000,"",100,"","ほぼ長方形",6,75,"1980年","木造","住宅","住宅","北東","私道",5,"１種住居",60,200,"2025年第2四半期","私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","魚住",10,27000000,"",85,"","長方形",8,95,"2025年","木造","住宅","住宅","北西","道路",3.5,"１中住専",60,200,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","魚住",26,2000000,"",100,"","袋地等","",65,"1973年","木造","住宅","住宅","北西","私道",4.5,"１中住専",60,200,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","魚住",9,27000000,"",75,"","ほぼ長方形",6,95,"2025年","木造","住宅","住宅","南東","私道",4,"１中住専",60,200,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","魚住",28,29000000,"",100,"","ほぼ台形",11.1,90,"2025年","木造","住宅","住宅","南東","市道",6,"１種住居",60,200,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","魚住",12,2100000,"",85,"","ほぼ長方形",9,85,"1979年","木造","住宅","住宅","南西","市道",4,"１種住居",60,200,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","魚住",16,22000000,"",130,"","ほぼ長方形",14,"","","","","住宅","北西","私道",4,"１中住専",60,200,"2025年第2四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","魚住",15,22000000,440000,165,130000,"ほぼ長方形",11.5,"","","","","住宅","北東","市道",5.8,"１種住居",60,200,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","魚住",24,4800000,"",75,"","ほぼ長方形",6.8,80,"1996年","木造","住宅","住宅","南西","私道",4,"１中住専",60,200,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","魚住",24,39000000,"",110,"","ほぼ整形",11.8,100,"2025年","木造","住宅","住宅","南東","私道",5.2,"１中住専",60,200,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","魚住",9,12000000,"",115,"","ほぼ正方形",11.8,105,"1980年","木造","住宅","住宅","北東","市道",4.9,"１中住専",60,200,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","魚住",14,25000000,"",330,"","袋地等","",110,"2005年","木造","住宅","住宅","北","市道",5,"１低住専",50,100,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","魚住",18,66000000,"",120,"","ほぼ正方形",10.9,105,"2025年","","住宅","住宅","西","道路",6,"１中住専",60,200,"2025年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","魚住",18,22000000,600000,120,180000,"ほぼ整形","","","","","","住宅","南西","道路",6,"１中住専",60,200,"2024年第4四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","魚住",11,3000000,91000,110,27000,"袋地等",2,"","","","","その他","北東","市道",6,"１中住専",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","魚住",29,5000000,"",100,"","ほぼ整形",11,65,"1978年","木造","住宅","住宅","南","市道",6.3,"１種住居",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","魚住",14,41000000,"",150,"","ほぼ整形",7,115,"2024年","木造","住宅","住宅","南西","私道",5,"１低住専",50,100,"2024年第4四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","魚住",14,100000000,310000,1100,94000,"ほぼ整形","50.0m以上","","","","","住宅","南","道路",3,"１中住専",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","魚住",4,8000000,"",100,"","ほぼ正方形",9,75,"1972年","木造","住宅","その他","南西","私道",4,"１中住専",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","魚住",15,3200000,"",80,"","ほぼ長方形",6.3,65,"1976年","木造","住宅","住宅","北西","私道",4,"１中住専",60,200,"2024年第4四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","魚住",25,11000000,300000,120,92000,"長方形",10,"","","","","住宅","西","道路",6,"工業",60,200,"2024年第4四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","魚住",11,5800000,240000,80,73000,"ほぼ整形",9,"","","","","住宅","南東","私道",4,"１中住専",60,200,"2024年第4四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","魚住",6,23000000,440000,170,130000,"ほぼ長方形",8,"","","","","その他","北東","市道",3.4,"１種住居",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","魚住",16,23000000,"",90,"","ほぼ長方形",8.4,80,"2024年","木造","住宅","住宅","西","市道",3,"１種住居",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","魚住",16,61000000,"",120,"","正方形",11,"","","","","住宅","南西","道路",6,"１中住専",60,200,"2024年第4四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","魚住",3,120000000,260000,1600,77000,"不整形","","","","","","住宅","南","市道",6,"１種住居",60,200,"2024年第4四半期","私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","大久保(兵庫)",21,6000000,"",135,"","ほぼ長方形","",90,"1979年","木造","住宅","住宅","北","私道",4,"１種住居",60,200,"2025年第3四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","大久保(兵庫)",25,7300000,210000,115,63000,"ほぼ整形",20.5,"","","","","住宅","南東","市道",4,"１中住専",60,200,"2025年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","大久保(兵庫)",25,16000000,210000,250,63000,"ほぼ長方形",12,"","","","","住宅","北東","市道",3.4,"１中住専",60,200,"2025年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","山陽魚住",4,16000000,310000,165,93000,"ほぼ整形",8.2,"","","","","住宅","東","市道",6,"１種住居",60,200,"2025年第2四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","山陽魚住",6,6800000,140000,165,41000,"ほぼ長方形",9,"","","","","その他","西","私道",3.5,"１種住居",60,200,"2025年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","山陽魚住",11,15000000,130000,360,40000,"不整形","","","","","","住宅","南西","市道",3.8,"工業",60,200,"2025年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","山陽魚住",3,18000000,310000,185,95000,"ほぼ長方形","","","","","","住宅","西","私道",2.5,"１種住居",60,200,"2025年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","土山",16,33000000,140000,800,41000,"袋地等",19,"","","","","","北東","市道",4.6,"１中住専",60,200,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","土山",13,3000000,"",85,"","ほぼ長方形",5,95,"1978年","木造","住宅、店舗","住宅","北","県道",8,"１中住専",60,200,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","土山",16,8400000,"",115,"","ほぼ長方形",11.4,100,"2007年","木造","住宅","住宅","北東","市道",6,"１中住専",60,200,"2025年第2四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","土山",7,20000000,550000,120,170000,"ほぼ長方形",10,"","","","","住宅","南西","市道",9.4,"１種住居",60,200,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","28203","兵庫県","明石市","魚住町","土山",10,5000000,"",75,"","ほぼ長方形",6.2,85,"1977年","木造","住宅","住宅","北西","県道","","１中住専",60,200,"2025年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","土山",10,5000000,250000,65,76000,"ほぼ長方形",5,"","","","","住宅","南西","私道",4,"１中住専",60,200,"2025年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","土山",16,17000000,340000,160,100000,"ほぼ長方形",7.6,"","","","","住宅","北東","市道",4,"１中住専",60,200,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","土山",14,3800000,"",80,"","長方形",12,65,"1976年","軽量鉄骨造","住宅","住宅","南西","市道",4,"１中住専",60,200,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","土山",6,37000000,"",105,"","ほぼ整形",10,100,"2025年","木造","住宅","住宅","南西","私道",4,"２種住居",60,200,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","土山",6,40000000,"",105,"","ほぼ整形",10.7,95,"2025年","木造","住宅","住宅","南東","私道",4,"２種住居",60,200,"2025年第1四半期",""
"宅地(土地)","不動産取引価格情報","商業地","28203","兵庫県","明石市","魚住町","土山",15,190000000,430000,1500,130000,"ほぼ長方形",41.6,"","","","","事務所","南東","県道",18,"２種住居",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","28203","兵庫県","明石市","魚住町","土山",4,5500000,"",80,"","ほぼ長方形",7,155,"1976年","鉄骨造","事務所","住宅","北西","県道",8,"近隣商業",80,200,"2024年第4四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","土山",13,4500000,190000,80,57000,"ほぼ長方形",10,"","","","","住宅","東","私道",5,"１中住専",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","西江井ケ島",7,17000000,"",350,"","ほぼ整形",15.1,95,"2010年","木造","住宅","住宅","北西","私道",2.5,"１種住居",60,200,"2025年第1四半期","私道を含む取引"
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","西江井ケ島",8,41000000,300000,450,91000,"ほぼ整形",17,"","","","","住宅","北東","市道",5,"１種住居",60,200,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","西江井ケ島","30分～60分",19000000,"",125,"","ほぼ正方形",11.3,100,"1982年","木造","住宅","住宅","南西","市道",9,"１低住専",50,100,"2024年第4四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","東二見",10,6000000,97000,200,29000,"長方形",11,"","","","","住宅","北東","県道",10,"工業",60,200,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","東二見",10,21000000,"",115,"","ほぼ整形",10.9,100,"2014年","木造","住宅","住宅","北東","市道",7.7,"１種住居",60,200,"2024年第4四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町","東二見","30分～60分",3000000,66000,150,20000,"ほぼ長方形",13.6,"","","","","住宅","南東","市道",4.6,"調整区域",60,200,"2024年第4四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町住吉","魚住",8,45000000,450000,330,140000,"長方形",16.5,"","","","","住宅","北西","市道",5.1,"１中住専",60,200,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町住吉","山陽魚住",6,32000000,"",350,"","長方形",19.8,530,"1990年","鉄骨造","店舗","店舗","北西","市道",11,"１中住専",60,200,"2025年第3四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町住吉","山陽魚住",8,8500000,310000,90,95000,"ほぼ整形",6.5,"","","","","住宅","西","市道",6,"１中住専",60,200,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町住吉","山陽魚住",5,15000000,"",195,"","不整形","",140,"1990年","木造","住宅","その他","南東","市道",5.2,"１中住専",60,200,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町住吉","山陽魚住",5,23000000,"",145,"","不整形","",130,"1990年","木造","住宅","住宅","南東","市道",5,"１中住専",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町錦が丘","魚住",6,31000000,"",115,"","ほぼ長方形",8,90,"2024年","木造","住宅","住宅","北","私道",4,"１低住専",50,100,"2025年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町錦が丘","魚住",9,15000000,"",160,"","長方形",15.2,145,"1972年","木造","住宅","その他","西","私道",4,"１低住専",50,100,"2025年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町錦が丘","魚住",9,53000000,"",160,"","不整形",14,120,"2025年","","住宅","住宅","南西","私道",5,"１中住専",60,200,"2025年第2四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町錦が丘","魚住",9,26000000,570000,150,170000,"ほぼ長方形",8.6,"","","","","住宅","南東","市道",4.7,"１低住専",50,100,"2025年第2四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町錦が丘","魚住",2,26000000,590000,145,180000,"ほぼ長方形",9.2,"","","","","住宅","北東","市道",4.5,"１低住専",50,100,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町錦が丘","魚住",9,2800000,"",85,"","不整形","",60,"1973年","木造","住宅","倉庫","南東","市道",5,"１低住専",50,100,"2024年第4四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町錦が丘","魚住",9,46000000,370000,410,110000,"ほぼ正方形",18.5,"","","","","","東","市道",5.8,"１低住専",50,100,"2024年第4四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","魚住町錦が丘","魚住",11,46000000,440000,340,130000,"ほぼ長方形",14,"","","","","住宅","東","市道",6,"１低住専",50,100,"2024年第4四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","王子","西新町",12,16000000,450000,115,140000,"ほぼ正方形",11,"","","","","住宅","北東","市道",4,"１中住専",60,200,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","王子","西新町",12,38000000,"",75,"","ほぼ長方形",6.8,120,"2025年","木造","住宅","住宅","北東","市道",4,"１中住専",60,200,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","王子","西新町",8,12000000,"",75,"","長方形",5.9,75,"1981年","木造","住宅","住宅","南西","市道",6,"１中住専",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","28203","兵庫県","明石市","大明石町","明石",6,57000000,"",160,"","ほぼ長方形",9,530,"1974年","ＲＣ","住宅、駐車場、店舗","住宅","南","国道",30,"商業",80,600,"2025年第3四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","大久保町","魚住",18,30000000,330000,300,100000,"ほぼ長方形",14,"","","","","住宅","西","市道",6,"１種住居",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","大久保町","江井ケ島",7,8000000,"",85,"","不整形",21,85,"1997年","木造","住宅","その他","南","市道",4.2,"１種住居",60,200,"2025年第3四半期","私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","大久保町","江井ケ島",2,7000000,"",80,"","台形",6,70,"1972年","木造","住宅","住宅","東","私道",3,"準工業",60,200,"2025年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","大久保町","江井ケ島",13,1500000,"",70,"","ほぼ整形",6,65,"1979年","木造","住宅","住宅","西","私道",4,"１種住居",60,200,"2025年第3四半期","私道を含む取引"
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","大久保町","江井ケ島",8,23000000,420000,180,130000,"ほぼ長方形",11,"","","","","住宅","南東","市道",6,"１中住専",60,200,"2025年第3四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","大久保町","江井ケ島",10,38000000,380000,330,120000,"ほぼ台形",23.6,"","","","","その他","東","道路",6,"１種住居",60,200,"2025年第2四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","大久保町","江井ケ島",9,15000000,270000,175,82000,"ほぼ長方形",13.1,"","","","","住宅","南","私道",3,"１種住居",60,200,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","大久保町","江井ケ島",15,15000000,"",135,"","ほぼ長方形",10.1,90,"1988年","木造","住宅","住宅","南西","市道",4,"工業",60,200,"2025年第2四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","大久保町","江井ケ島",11,27000000,320000,280,97000,"ほぼ長方形",10,"","","","","","北東","私道",4,"１中住専",60,200,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","大久保町","江井ケ島",11,36000000,"",135,"","ほぼ長方形",9.9,110,"2008年","木造","住宅","住宅","北西","私道",1.7,"準住居",60,200,"2025年第1四半期","私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","工業地","28203","兵庫県","明石市","大久保町","江井ケ島",4,150000000,"",1100,"","ほぼ正方形",30,1200,"1962年","鉄骨造","工場","倉庫","北西","道路",3,"準工業",60,200,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","大久保町","江井ケ島",21,44000000,"",125,"","ほぼ正方形",11.9,105,"2024年","木造","住宅","住宅","南西","私道",6,"工業",60,200,"2024年第4四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","大久保町","江井ケ島",10,19000000,360000,175,110000,"不整形",8.8,"","","","","","東","私道",4,"１種住居",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","大久保町","江井ケ島",6,30000000,"",130,"","ほぼ整形",7.4,100,"2019年","木造","住宅","住宅","南","私道",4,"１種住居",60,200,"2024年第4四半期","私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","大久保町","江井ケ島",13,58000000,"",500,"","ほぼ整形",22,280,"1998年","軽量鉄骨造","住宅","住宅","北西","私道",6,"工業",60,200,"2024年第4四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","大久保町","江井ケ島",11,11000000,330000,105,100000,"長方形",9.5,"","","","","住宅","北東","市道",4,"１種住居",60,200,"2024年第4四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","大久保町","江井ケ島",8,42000000,320000,440,96000,"ほぼ整形",17.8,"","","","","住宅","南西","市道",4,"１種住居",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","大久保町","大久保(兵庫)",9,31000000,"",115,"","ほぼ長方形",7.7,105,"2006年","木造","住宅","住宅","南","市道",5.7,"１種住居",60,200,"2025年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","28203","兵庫県","明石市","大久保町","大久保(兵庫)",24,28000000,"",420,"","不整形",29,350,"1979年","鉄骨造","住宅、店舗","店舗","南西","市道",27,"２種住居",60,200,"2025年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","大久保町","大久保(兵庫)","30分～60分",33000000,"",130,"","ほぼ長方形",9.9,"","2025年","木造","住宅","住宅","南東","市道",5,"１低住専",50,100,"2025年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","大久保町","大久保(兵庫)",21,31000000,"",115,"","ほぼ台形",11,90,"2004年","木造","住宅","住宅","南東","市道",6,"１中住専",60,200,"2025年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","大久保町","大久保(兵庫)",15,120000000,"",210,"","ほぼ長方形",17.2,300,"2025年","","共同住宅","住宅","南東","市道",6.8,"準住居",60,200,"2025年第3四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","大久保町","大久保(兵庫)",20,13000000,330000,130,99000,"長方形",9.3,"","","","","住宅","南東","道路",4,"１低住専",60,100,"2025年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","28203","兵庫県","明石市","大久保町","大久保(兵庫)",18,43000000,"",300,"","ほぼ整形","",110,"2025年","木造","住宅","住宅","南","私道",4.1,"１中住専",60,200,"2025年第2四半期",""
